algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_accuracy,train_f1,train_inference_time_ns,train_mcc,train_precision,train_sensitivity,train_specificity,test_accuracy,test_f1,test_inference_time_ns,test_mcc,test_precision,test_sensitivity,test_specificity,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
knn,False,5047.0126953125,PubChem,random,hcv_ns5b,0.906437125748503,0.9042733844582952,145104704,0.8495183662217762,0.9056397064347275,0.906437125748503,,0.9253731343283582,0.9243084499084389,52528675,0.8829359091341356,0.9270871265865694,0.9253731343283582,,0.7051057254664853,0.6838565022421524,0.7370786516853932,0.6943820224719102,,ball_tree,,,,,,50.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,80,0.08999999999999998
rf,True,10540.6552734375,PubChem,stratified,hcv_ns5b,0.9296724470134875,0.9452363090772693,109050665,0.849458359562305,0.9210526315789473,0.9707241910631741,0.8611825192802056,0.9615384615384616,0.9712643678160919,60993498,0.9136995976305312,0.9602272727272727,0.9825581395348837,0.9204545454545454,0.882466281310212,0.8815028901734104,0.9161849710982659,0.8497109826589595,,,,,,,,,,20,None,,4.0,2.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,33466.5791015625,PubChem,stratified,hcv_ns5b,0.8398203592814372,0.8333989062567708,180969305,0.7450506719097724,0.8398315432841174,0.8398203592814372,,0.8567164179104477,0.8518992803987836,78041900,0.7629156795426925,0.8512123114274158,0.8567164179104477,,0.7095715557347039,0.7219730941704036,0.701123595505618,0.7056179775280899,,,,,,,,,,10,log2,,1.0,4.0,1000.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,True,1542.8818359375,PubChem,stratified,hcv_ns5b,0.9431599229287091,0.9551330798479087,20646246,0.8781848244796966,0.9429429429429429,0.9676425269645609,0.9023136246786633,0.9653846153846154,0.9742120343839542,22025541,0.9224884308050003,0.96045197740113,0.9883720930232558,0.9204545454545454,0.8795761078998073,0.8757225433526011,0.9190751445086706,0.8439306358381503,,,,,True,,0.0,,0.01,50,,10000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
hgb,False,4999.17578125,PubChem,stratified,hcv_ns5b,0.8562874251497006,0.8536380878719597,56363281,0.7705637988636865,0.8536615491501962,0.8562874251497006,,0.8746268656716418,0.8748985531947513,31818096,0.7942473658769337,0.8756552167392702,0.8746268656716418,,0.7088224920642919,0.7219730941704036,0.6876404494382022,0.7168539325842697,,,,,True,,0.1,,0.01,10,,99999999.0,32.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,1351.0537109375,PubChem,stratified,hcv_ns5b,0.9393063583815029,0.9520912547528517,93183920,0.869883992646068,0.93993993993994,0.9645608628659477,0.897172236503856,0.9769230769230769,0.9825581395348837,28754337,0.9484672304439746,0.9825581395348837,0.9825581395348837,0.9659090909090909,0.8863198458574182,0.8901734104046243,0.9104046242774566,0.8583815028901735,10.0,,0.1,4.0,,0.01,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
svm,False,2044.341796875,PubChem,stratified,hcv_ns5b,0.8241017964071856,0.8179001524478346,228162387,0.7189527395585137,0.8202964752810666,0.8241017964071856,,0.8328358208955224,0.8281968496887486,60794255,0.723245344791459,0.8256994465065761,0.8328358208955224,,0.7095698762197479,0.7242152466367713,0.6898876404494382,0.7146067415730337,10.0,,0.0,4.0,,0.01,,,,,,,,,,,,,,,22.0,False,,,80,0.08999999999999998
dt,True,220.3310546875,PubChem,stratified,hcv_ns5b,0.941233140655106,0.9538228614685844,5838252,0.8740966877390653,0.9375,0.9707241910631741,0.8920308483290489,0.9692307692307692,0.976878612716763,4924217,0.9310451011926616,0.9712643678160919,0.9825581395348837,0.9431818181818182,0.8583815028901735,0.8583815028901735,0.8901734104046243,0.8265895953757225,,,,,,,,,,None,None,,1.0,4.0,,,,,,,22.0,,,,90,0.08999999999999998
dt,False,247.36328125,PubChem,stratified,hcv_ns5b,0.782185628742515,0.7709884782402087,6052193,0.6523356569151099,0.7798866804023865,0.782185628742515,,0.7880597014925373,0.7800749288256322,4938916,0.6465097625327328,0.7787580898615106,0.7880597014925373,,0.6796375606724778,0.6838565022421524,0.6539325842696629,0.701123595505618,,,,,,,,,,20,sqrt,,2.0,2.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,4249.349609375,PubChem,stratified,hcv_ns5b,0.964354527938343,0.9719484457922669,91964758,0.9239856420735091,0.9567164179104478,0.987673343605547,0.9254498714652957,0.9807692307692307,0.9855072463768116,41629650,0.956972025102113,0.9826589595375722,0.9883720930232558,0.9659090909090909,0.8853564547206165,0.884393063583815,0.9017341040462428,0.869942196531792,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,3.0,,2.0,,,,distance,80,0.08999999999999998
knn,False,2132.4873046875,PubChem,stratified,hcv_ns5b,0.8884730538922155,0.8857661578126113,68606585,0.8227952131715001,0.8887534960578061,0.8884730538922155,,0.8865671641791045,0.8858515236945913,47320019,0.8131555759310529,0.8857855389531374,0.8865671641791045,,0.6990997799835408,0.7017937219730942,0.6898876404494382,0.7056179775280899,,brute,,,,,,40.0,,,,,,,,,-1.0,5.0,,1.0,,,,distance,80,0.15999999999999998
rf,True,28617.0341796875,PubChem,strict,hcv_ns5b,0.9727954971857411,0.9793594306049822,140978775,0.9394715776045496,0.98005698005698,0.9786628733997155,0.9614325068870524,0.9224137931034483,0.9210526315789473,65333375,0.8469788678825333,0.9545454545454546,0.8898305084745762,0.956140350877193,0.8821247600163661,0.8907563025210085,0.898876404494382,0.8567415730337079,,,,,,,,,,20,sqrt,,1.0,2.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,13802.6611328125,PubChem,strict,hcv_ns5b,0.8596112311015118,0.8541655068055591,86270876,0.7748854640613061,0.8581431492131416,0.8596112311015118,,0.8191489361702128,0.8123000212394285,35148064,0.7087730633141645,0.8130593185428598,0.8191489361702128,,0.7294529520711931,0.7303609341825902,0.7409766454352441,0.7170212765957447,,,,,,,,,,20,None,,2.0,8.0,500.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,True,2162.6787109375,PubChem,strict,hcv_ns5b,0.9371482176360225,0.9531140657802659,54930806,0.8589058258957947,0.9380165289256198,0.968705547652916,0.8760330578512396,0.9224137931034483,0.9243697478991597,23409825,0.8448610092968484,0.9166666666666666,0.9322033898305084,0.9122807017543859,0.8839921736484856,0.896358543417367,0.8876404494382022,0.8679775280898876,,,,,True,,0.0,,0.01,10,,10000.0,64.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
hgb,False,3162.5087890625,PubChem,strict,hcv_ns5b,0.843772498200144,0.8389286455058057,33915806,0.7484085436890909,0.8411373384320711,0.843772498200144,,0.8297872340425532,0.8221494670142395,16950264,0.7264779961724892,0.8265543881878816,0.8297872340425532,,0.7244989534866212,0.7388535031847133,0.7176220806794055,0.7170212765957447,,,,,True,,0.01,,0.01,10,,1000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,1164.0341796875,PubChem,strict,hcv_ns5b,0.9127579737335835,0.9352818371607515,74823796,0.8034175234039735,0.9155313351498637,0.9559032716927454,0.8292011019283747,0.8663793103448276,0.869198312236287,19379379,0.7326666545399881,0.865546218487395,0.8728813559322034,0.8596491228070176,0.8914723192647847,0.907563025210084,0.9044943820224719,0.8623595505617978,100.0,,0.0,4.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,2266.974609375,PubChem,strict,hcv_ns5b,0.7825773938084953,0.7712239300021662,273863023,0.6484107308943673,0.7752018165377756,0.7825773938084953,,0.7730496453900709,0.7623288565537807,57191757,0.6330508732903137,0.7599260422645088,0.7730496453900709,,0.7174157895529355,0.70276008492569,0.7409766454352441,0.7085106382978723,10.0,,0.5,2.0,,0.005,,,,,,,,,,,,,,,22.0,False,,,90,0.08999999999999998
dt,True,222.728515625,PubChem,strict,hcv_ns5b,0.9455909943714822,0.9595536959553695,5569743,0.8781164944584928,0.9411764705882353,0.9786628733997155,0.8815426997245179,0.8836206896551724,0.8831168831168831,4582693,0.7680583053986277,0.9026548672566371,0.864406779661017,0.9035087719298246,0.8596685865357379,0.8739495798319328,0.8764044943820225,0.8286516853932584,,,,,,,,,,30,None,,1.0,4.0,,,,,,,22.0,,,,90,0.15999999999999998
dt,False,287.2060546875,PubChem,strict,hcv_ns5b,0.8351331893448524,0.8302157520553719,6047900,0.7343166074336847,0.8325073882918108,0.8351331893448524,,0.8085106382978723,0.8012295189674338,4674390,0.6914111929518177,0.8062596147019147,0.8085106382978723,,0.6933264067699628,0.6963906581740976,0.7133757961783439,0.6702127659574468,,,,,,,,,,30,log2,,1.0,4.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,True,2271.146484375,PubChem,strict,hcv_ns5b,0.9671669793621013,0.9753694581280788,97031858,0.9266235678927719,0.9651810584958217,0.9857752489331437,0.931129476584022,0.9267241379310345,0.9294605809128631,48626097,0.8540910754896116,0.9105691056910569,0.9491525423728814,0.9035087719298246,0.8802521008403361,0.8907563025210085,0.8820224719101124,0.8679775280898876,,auto,,,,,,40.0,,,,,,,,,-1.0,9.0,,2.0,,,,distance,80,0.08999999999999998
knn,False,5759.109375,PubChem,strict,hcv_ns5b,0.91792656587473,0.9158887871881414,178185440,0.8693097289585331,0.9193128848140458,0.91792656587473,,0.8723404255319149,0.8719060217332261,63833294,0.7963541182056153,0.871599333082437,0.8723404255319149,,0.7131574588547078,0.6985138004246284,0.7494692144373672,0.6914893617021277,,kd_tree,,,,,,20.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,80,0.08999999999999998
rf,True,2715.240234375,SubstructureCount,random,hcv_ns5b,0.9605009633911368,0.9686783804430863,14478483,0.9152743861146249,0.9649923896499238,0.9723926380368099,0.9404145077720207,0.9769230769230769,0.9823529411764705,8334494,0.9491599798322069,0.9766081871345029,0.9881656804733728,0.9560439560439561,0.8969171483622351,0.9075144508670521,0.8930635838150289,0.8901734104046243,,,,,,,,,,30,sqrt,,1.0,3.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,16032.41015625,SubstructureCount,random,hcv_ns5b,0.844311377245509,0.839143065443945,79950047,0.7483129762502683,0.8398792417432196,0.844311377245509,,0.8417910447761194,0.8371741174711992,38159834,0.7507322644021517,0.8416684707209611,0.8417910447761194,,0.7268050586990477,0.7152466367713004,0.7415730337078652,0.7235955056179775,,,,,,,,,,None,log2,,1.0,8.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,3001.443359375,SubstructureCount,random,hcv_ns5b,0.953757225433526,0.9631901840490797,31259616,0.9010140182459709,0.9631901840490797,0.9631901840490797,0.9378238341968912,0.9615384615384616,0.9705882352941176,16756145,0.9151703655141332,0.9649122807017544,0.9763313609467456,0.9340659340659341,0.8834296724470135,0.8959537572254336,0.8728323699421965,0.8815028901734104,,,,,True,,0.01,,0.01,None,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
hgb,False,4542.7021484375,SubstructureCount,random,hcv_ns5b,0.8562874251497006,0.8537302675072991,231642239,0.7682999374497085,0.8531076641682933,0.8562874251497006,,0.8925373134328358,0.8901940249596595,24922515,0.8307574892906908,0.8928463904455517,0.8925373134328358,,0.7125762079911322,0.7107623318385651,0.7123595505617978,0.7146067415730337,,,,,True,,0.01,,0.01,50,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,581.4931640625,SubstructureCount,random,hcv_ns5b,0.9527938342967245,0.9626239511823036,22221350,0.8986709540621328,0.9575113808801214,0.9677914110429447,0.927461139896373,0.9576923076923077,0.967741935483871,7112701,0.9065992851214526,0.9593023255813954,0.9763313609467456,0.9230769230769231,0.8853564547206165,0.8988439306358381,0.8930635838150289,0.8641618497109826,200.0,,0.1,4.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,90,0.15999999999999998
svm,False,741.9951171875,SubstructureCount,random,hcv_ns5b,0.812125748502994,0.8030178700407706,59007793,0.6957032209635853,0.8043233980154693,0.812125748502994,,0.8149253731343283,0.8075581838275793,27578722,0.7096817729587194,0.8164127565217977,0.8149253731343283,,0.7215733696108564,0.6995515695067265,0.750561797752809,0.7146067415730337,10.0,,0.1,3.0,,0.01,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
dt,True,203.1376953125,SubstructureCount,random,hcv_ns5b,0.9421965317919075,0.9541284403669725,2795118,0.8760353463575218,0.9512195121951219,0.9570552147239264,0.917098445595855,0.9461538461538461,0.9590643274853801,2405067,0.8809581774808654,0.9479768786127167,0.9704142011834319,0.9010989010989011,0.8709055876685934,0.8670520231213873,0.884393063583815,0.861271676300578,,,,,,,,,,None,None,,1.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
dt,False,239.91796875,SubstructureCount,random,hcv_ns5b,0.8615269461077845,0.8573568487833602,3124417,0.776510449199972,0.8578102081949662,0.8615269461077845,,0.8835820895522388,0.8801179949310055,2455880,0.8188000864146414,0.8886998511279918,0.8835820895522388,,0.6901160544834651,0.695067264573991,0.7146067415730337,0.6606741573033708,,,,,,,,,,None,None,,1.0,4.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,True,744.9189453125,SubstructureCount,random,hcv_ns5b,0.9662813102119461,0.973424449506454,62075141,0.9276614775529303,0.9639097744360903,0.9831288343558282,0.9378238341968912,0.9692307692307692,0.9764705882352941,28955964,0.93216517267317,0.9707602339181286,0.9822485207100592,0.945054945054945,0.884393063583815,0.9017341040462428,0.8641618497109826,0.8872832369942196,,ball_tree,,,,,,50.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,90,0.08999999999999998
knn,False,977.9970703125,SubstructureCount,random,hcv_ns5b,0.9079341317365269,0.9060156325005908,59795936,0.8519094440117883,0.9069025359666697,0.9079341317365269,,0.9432835820895522,0.9428130458983223,28832023,0.9103976930244416,0.9430618973024057,0.9432835820895522,,0.7148267580322804,0.7062780269058296,0.7280898876404495,0.7101123595505618,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,100,0.08999999999999998
rf,True,6751.240234375,SubstructureCount,stratified,hcv_ns5b,0.9479768786127167,0.9593984962406015,51415393,0.8891200356178035,0.9368575624082232,0.9830508474576272,0.8894601542416453,0.9538461538461539,0.9655172413793104,30827162,0.8963187156153177,0.9545454545454546,0.9767441860465116,0.9090909090909091,0.8805394990366088,0.8757225433526011,0.8959537572254336,0.869942196531792,,,,,,,,,,10,None,,1.0,4.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
rf,False,35459.65234375,SubstructureCount,stratified,hcv_ns5b,0.844311377245509,0.8397121827042282,152972785,0.7518759482034474,0.8411597688472012,0.844311377245509,,0.8597014925373134,0.8565861762115401,74757345,0.7681332166173808,0.8559063299745364,0.8597014925373134,,0.7215683310659881,0.7062780269058296,0.7235955056179775,0.7348314606741573,,,,,,,,,,30,log2,,2.0,2.0,1000.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,2377.0888671875,SubstructureCount,stratified,hcv_ns5b,0.9508670520231214,0.9607993850883936,26559483,0.8950109447223124,0.9585889570552147,0.963020030816641,0.9305912596401028,0.9576923076923077,0.9681159420289855,11090245,0.9052939456518465,0.9653179190751445,0.9709302325581395,0.9318181818181818,0.8728323699421964,0.8728323699421965,0.8901734104046243,0.8554913294797688,,,,,True,,0.0,,0.01,20,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
hgb,False,4290.783203125,SubstructureCount,stratified,hcv_ns5b,0.8637724550898204,0.8613105087098727,44629680,0.7827465256013304,0.8610646644018465,0.8637724550898204,,0.8925373134328358,0.8927799594989876,21158594,0.8239280502648508,0.8930542094721199,0.8925373134328358,,0.7185821534740766,0.6928251121076233,0.7393258426966293,0.7235955056179775,,,,,True,,0.1,,0.01,None,,1000.0,8.0,,,100.0,,,,,22.0,,True,,100,0.15999999999999998
svm,True,607.453125,SubstructureCount,stratified,hcv_ns5b,0.9354527938342967,0.9492039423805914,21085403,0.8615790951591016,0.9343283582089552,0.9645608628659477,0.8868894601542416,0.9461538461538461,0.9595375722543352,7002874,0.8792170124879601,0.9540229885057471,0.9651162790697675,0.9090909090909091,0.8776493256262042,0.884393063583815,0.8901734104046243,0.8583815028901735,100.0,,0.1,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,740.8857421875,SubstructureCount,stratified,hcv_ns5b,0.8076347305389222,0.8033388439280383,58744632,0.6922731939592811,0.8031189737406247,0.8076347305389222,,0.8238805970149253,0.8238789997549061,16932253,0.7117858147494845,0.8240291571230967,0.8238805970149253,,0.7125812465360003,0.7040358744394619,0.7123595505617978,0.7213483146067415,10.0,,0.1,3.0,,0.01,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
dt,True,199.1513671875,SubstructureCount,stratified,hcv_ns5b,0.9335260115606936,0.9485458612975392,2735986,0.8584553036793244,0.9190751445086706,0.9799691833590138,0.8560411311053985,0.9538461538461539,0.9655172413793104,2397332,0.8963187156153177,0.9545454545454546,0.9767441860465116,0.9090909090909091,0.8603082851637766,0.8526011560693642,0.869942196531792,0.8583815028901735,,,,,,,,,,10,None,,1.0,2.0,,,,,,,22.0,,,,100,0.15999999999999998
dt,False,206.5,SubstructureCount,stratified,hcv_ns5b,0.780688622754491,0.7748578387931839,2753107,0.6479855691784502,0.7735091731497316,0.780688622754491,,0.835820895522388,0.8325579061023912,2539311,0.7282642385942575,0.8307713905718929,0.835820895522388,,0.7035908029761005,0.7062780269058296,0.7033707865168539,0.701123595505618,,,,,,,,,,10,None,,2.0,8.0,,,,,,,22.0,,,,100,0.08999999999999998
knn,True,719.8720703125,SubstructureCount,stratified,hcv_ns5b,0.9672447013487476,0.9742424242424242,41216343,0.9302770291770992,0.9582712369597616,0.9907550077041603,0.9280205655526992,0.9730769230769231,0.9798270893371758,19854887,0.9396909968776316,0.9714285714285714,0.9883720930232558,0.9431818181818182,0.8776493256262042,0.8786127167630058,0.8786127167630058,0.8757225433526011,,ball_tree,,,,,,50.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,781.447265625,SubstructureCount,stratified,hcv_ns5b,0.9094311377245509,0.907418228296399,29127869,0.8562129364537442,0.9089587765748506,0.9094311377245509,,0.9194029850746268,0.9189693154912643,8626400,0.8673431910237684,0.9187993008762044,0.9194029850746268,,0.699853882198821,0.695067264573991,0.7235955056179775,0.6808988764044944,,auto,,,,,,30.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,80,0.08999999999999998
rf,True,2926.373046875,SubstructureCount,strict,hcv_ns5b,0.9699812382739212,0.9772403982930299,15632945,0.933163263306804,0.9772403982930299,0.9772403982930299,0.9559228650137741,0.9008620689655172,0.8986784140969163,8454414,0.8043497643800162,0.9357798165137615,0.864406779661017,0.9385964912280702,0.8839974191923962,0.8907563025210085,0.8960674157303371,0.8651685393258427,,,,,,,,,,None,sqrt,,1.0,3.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,36796.248046875,SubstructureCount,strict,hcv_ns5b,0.8956083513318934,0.8940500569604265,159370729,0.8327713014326404,0.8939259203740428,0.8956083513318934,,0.8333333333333334,0.8280652156436192,70996673,0.7322527648547397,0.8283266573409319,0.8333333333333334,,0.7294544578458387,0.7282377919320594,0.7409766454352441,0.7191489361702128,,,,,,,,,,None,None,,2.0,3.0,1000.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,True,2440.2392578125,SubstructureCount,strict,hcv_ns5b,0.9549718574108818,0.9661971830985916,25262775,0.8991928517399101,0.9567642956764296,0.9758179231863442,0.9146005509641874,0.875,0.8651162790697674,12302399,0.7632437640507872,0.9587628865979382,0.788135593220339,0.9649122807017544,0.8765225191200076,0.8739495798319328,0.8848314606741573,0.8707865168539326,,,,,True,,0.0,,0.01,20,,10000.0,8.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
hgb,False,3536.27734375,SubstructureCount,strict,hcv_ns5b,0.843772498200144,0.8413038863893026,34976323,0.7485505612413175,0.8406412624138039,0.843772498200144,,0.7907801418439716,0.7833611607157257,17306649,0.6624870762367012,0.7814923240455156,0.7907801418439716,,0.7216831548990378,0.7070063694267515,0.7197452229299363,0.7382978723404255,,,,,True,,0.1,,0.01,None,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,True,631.046875,SubstructureCount,strict,hcv_ns5b,0.9446529080675422,0.958362738179252,28947702,0.8760947655782212,0.9509803921568627,0.9658605974395448,0.9035812672176309,0.875,0.8744588744588745,7696369,0.7508085932154253,0.8938053097345132,0.8559322033898306,0.8947368421052632,0.8811805621124854,0.8991596638655462,0.8848314606741573,0.8595505617977528,10.0,,0.1,2.0,,0.01,,,,,,,,,,,,,,,22.0,False,,,90,0.08999999999999998
