algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_inference_time_ns,train_mae,train_pearson,train_r2,train_rmse,test_inference_time_ns,test_mae,test_pearson,test_r2,test_rmse,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
dt,False,209.4375,PubChem,random,hcv_ns34a,4635534,0.5050082108910054,0.8787744595642598,0.7703595228606983,0.7139665906882099,4187275,0.5199087729245266,0.9035353459430904,0.8152020670975857,0.722665112022653,0.70484002842826,0.6769646571700338,0.6974590606652991,0.740096367449447,,,,,,,,,,10,sqrt,,2.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,1913.111328125,PubChem,random,hcv_ns34a,31688789,0.45987969546508317,0.9059308454137004,0.8181127437054049,0.6354111121187742,23279731,0.4930929771049269,0.9142861621402449,0.83274254659614,0.687513569695202,0.6762846494730731,0.6762955686164334,0.6972428720833255,0.6553155077194606,,kd_tree,,,,,,40.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,1314.1015625,PubChem,stratified,hcv_ns34a,11582145,0.4139116625149404,0.92725936403909,0.8577139019747972,0.5757488400585101,9105244,0.4295279123995031,0.9382141142688954,0.879070836073317,0.55216528376361,0.7364364307245213,0.7254468174660733,0.6847282294379069,0.7991342452695838,,,,,,,,,,10,None,,1.0,8.0,100.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,1341.6484375,PubChem,stratified,hcv_ns34a,12422763,0.44337319772927186,0.9156127741431614,0.8369890935626704,0.6162545914176661,9183411,0.4590485022392743,0.9313889641013908,0.8661394625475783,0.58093809311465,0.6922604021473479,0.6839009719331328,0.6240896335965677,0.7687906009123431,,,,,True,,0.1,,0.01,50,,10000.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,1223.6884765625,PubChem,stratified,hcv_ns34a,28122274,0.3752498309911472,0.9249721022368516,0.8548836589761767,0.5814468159021301,11152738,0.40742305473096746,0.9310848655229077,0.8669007384891635,0.5792838162804882,0.7321237946406112,0.726287200829212,0.6684450936582428,0.8016390894343787,10.0,,0.1,4.0,,0.01,,,,,,,,,,,,,,,,False,,,90,0.08999999999999998
dt,False,207.5302734375,PubChem,stratified,hcv_ns34a,4556712,0.4811538803259377,0.8919364966225523,0.7942402559715812,0.6923601164848677,4287862,0.46341415297694366,0.9292944471895048,0.8629433375187333,0.5878325744744513,0.7072119459690119,0.6446214492615022,0.6755314739747087,0.8014829146708251,,,,,,,,,,30,None,,4.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,1026.484375,PubChem,stratified,hcv_ns34a,39929810,0.3146868202273913,0.9425205480136563,0.887758230758377,0.5113627498459752,36330640,0.3178522431599811,0.9541528249899166,0.9104045158461042,0.4752768193423826,0.6733544707873028,0.6825725701118731,0.5580103667479084,0.7794804755021267,,brute,,,,,,50.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,80,0.08999999999999998
rf,False,2594.6552734375,PubChem,strict,hcv_ns34a,12668495,0.386815072908725,0.9270148995538342,0.8580520688261858,0.5542555762724605,9460491,0.4125997677489765,0.9385746538250661,0.87634476659064,0.6186389543132206,0.7693102798274932,0.7905459257204348,0.7493421327317603,0.7680427810302847,,,,,,,,,,30,sqrt,,1.0,3.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,1047.0390625,PubChem,strict,hcv_ns34a,16680984,0.4761883124841969,0.9007271559872837,0.806074422114225,0.6478330266961528,9884334,0.6106909100407264,0.8696920322290235,0.7525079617550765,0.8752087047818786,0.7703932367230072,0.7960630563680573,0.7272025134220559,0.7879141403789085,,,,,True,,0.0,,0.01,20,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,1253.7900390625,PubChem,strict,hcv_ns34a,27225502,0.37156319245087793,0.919348825698163,0.8437017205174616,0.5815976408651695,9402349,0.3437989312610054,0.9572317965524652,0.9138645119950769,0.516323713491938,0.7588937428902836,0.7873153236549856,0.7156009458379148,0.7737649591779504,10.0,,0.0,2.0,,0.01,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,204.5302734375,PubChem,strict,hcv_ns34a,4945861,0.573324804097787,0.8521541120827868,0.7259426838184424,0.7701338947115622,4495084,0.6244248220812697,0.8465611578536131,0.7065588899228711,0.9529969062243508,0.7319881978910976,0.7841065696740613,0.6994392776925621,0.7124187463066696,,,,,,,,,,None,sqrt,,4.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,1080.34375,PubChem,strict,hcv_ns34a,39041704,0.4938814138360135,0.8866204581321226,0.781882305338063,0.6870541812600519,36093906,0.5499675586926721,0.8876480504848805,0.7676762970777624,0.8479646990725846,0.7372241294560764,0.7837457367366227,0.6970257013049037,0.730900950326703,,auto,,,,,,40.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,90,0.08999999999999998
rf,False,1574.25,SubstructureCount,random,hcv_ns34a,11496902,0.3848307292748909,0.9333068694616341,0.8669023504086628,0.543549202311618,7439427,0.4017501801445742,0.943551067572645,0.887360392508248,0.5642013208919037,0.779598549844628,0.7527821873093353,0.8311137613671463,0.7548997008574022,,,,,,,,,,20,sqrt,,1.0,8.0,100.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,False,1586.7548828125,SubstructureCount,random,hcv_ns34a,13481706,0.3712903377825305,0.9365793374193326,0.8758462060574252,0.5249690105749931,8005917,0.3605125589632176,0.9492728132279111,0.900660198421886,0.5298466324800593,0.7635736557523815,0.7432879212395052,0.7974450050414698,0.7499880409761697,,,,,True,,0.01,,0.01,10,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
svm,False,723.3359375,SubstructureCount,random,hcv_ns34a,10546481,0.35988122759597435,0.9277301941003765,0.8603961413488577,0.5566758498340082,4345612,0.36582446934984364,0.9387751070790824,0.879012284138757,0.5847351122827336,0.7645592972401958,0.7600054663869439,0.7951587415695235,0.7385136837641201,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,,False,,,80,0.08999999999999998
dt,False,194.26953125,SubstructureCount,random,hcv_ns34a,2416782,0.4112338306772372,0.9180143086614886,0.8425415114633388,0.5912031083387922,2249057,0.43229670510045715,0.943742638769903,0.8894468621150934,0.5589514296502445,0.7395081786603274,0.7446900125595597,0.7689317936067704,0.704902729814652,,,,,,,,,,None,None,,4.0,3.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,False,537.5322265625,SubstructureCount,random,hcv_ns34a,20018113,0.46639400653686175,0.9054572905647258,0.818393358619471,0.6349207680899026,24915354,0.4538417610976233,0.9352028608294006,0.8743990562223469,0.595778718197552,0.752199126764924,0.7537424121396865,0.7769574865848505,0.7258974815702348,,ball_tree,,,,,,20.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,80,0.08999999999999998
rf,False,7677.0244140625,SubstructureCount,stratified,hcv_ns34a,39626311,0.3557466072625376,0.9477251122499102,0.8949669537059881,0.4946691399361501,26380107,0.3619972161635862,0.9571793585570193,0.9135260733397963,0.46692396278835147,0.7772992824916886,0.777924063550074,0.7679668659067092,0.7860069180182827,,,,,,,,,,10,log2,,1.0,3.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,False,1704.9833984375,SubstructureCount,stratified,hcv_ns34a,17026294,0.34745393183543644,0.9465072194282126,0.8953170296398608,0.4938440838994851,7455394,0.3521856527877154,0.9552865033447507,0.9088555464349111,0.4793676202110217,0.7484499235900574,0.7503680134518286,0.714217090013549,0.7807646673047944,,,,,True,,0.01,,0.01,None,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,735.765625,SubstructureCount,stratified,hcv_ns34a,9356264,0.34616747743719056,0.9366788120676096,0.8769036843518627,0.535518358808713,4051192,0.3762419897926453,0.945457943848596,0.8931295308721211,0.5190777704393376,0.7578571730568614,0.7239176886985097,0.7930277709230986,0.756626059548976,10.0,,0.1,4.0,,0.005,,,,,,,,,,,,,,,,False,,,90,0.08999999999999998
dt,False,192.474609375,SubstructureCount,stratified,hcv_ns34a,2498031,0.47897528930931355,0.8916731812081499,0.7948751665506872,0.6912910871764507,2232018,0.46474268928757695,0.9212200269440709,0.8485806037082034,0.6178660431912631,0.7423489332968205,0.7452087095458055,0.7488667339985613,0.7329713563460948,,,,,,,,,,10,log2,,2.0,8.0,,,,,,,22.0,,,,100,0.08999999999999998
knn,False,535.4931640625,SubstructureCount,stratified,hcv_ns34a,20128013,0.4461817160581087,0.9164848739626381,0.8380789455389159,0.6141910710966432,20722235,0.4823171399797277,0.9159805204060107,0.8352999919374726,0.6443923602275167,0.7468322973629785,0.7338234587104231,0.733311103806765,0.7733623295717474,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,80,0.15999999999999998
rf,False,1772.9248046875,SubstructureCount,strict,hcv_ns34a,9994811,0.3961547761442183,0.9222977607069365,0.8481163785727116,0.5733251711545654,6974841,0.4487900889054479,0.9283805673242451,0.8572702599762304,0.6646427161765166,0.8149866103720437,0.8109543674886542,0.8127493922662387,0.8212560713612379,,,,,,,,,,20,sqrt,,2.0,2.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,False,931.2646484375,SubstructureCount,strict,hcv_ns34a,25935114,0.4376779227421861,0.9094097785098395,0.8263595115252839,0.6130149089474524,6325533,0.5173333041767508,0.9002325010671456,0.8084162205526626,0.7700348495990877,0.798501425091133,0.784941728199756,0.796920663794517,0.8136418832791258,,,,,True,,0.0,,0.01,20,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,740.54296875,SubstructureCount,strict,hcv_ns34a,10796736,0.35375338830420133,0.9236833419686703,0.8520263568688216,0.5658974288201449,4112130,0.32662999112212365,0.9620187193967933,0.9241730117907297,0.48444325726462656,0.7941876318233492,0.7764317022847803,0.7928315281014839,0.8132996650837832,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,,False,,,100,0.08999999999999998
dt,False,196.9658203125,SubstructureCount,strict,hcv_ns34a,2543735,0.37594061372937143,0.9151780231021099,0.8359011035851902,0.5959342794679999,2410919,0.43298655392805374,0.9037379955862385,0.8090142373441247,0.76883210246681,0.7754133766135033,0.7756183512593884,0.7671973084152052,0.783424470165916,,,,,,,,,,20,None,,2.0,8.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,540.69921875,SubstructureCount,strict,hcv_ns34a,20499923,0.47009040130026397,0.8927249347250378,0.7943407195364619,0.6671441674747947,19782788,0.5178206687505748,0.8892586684614583,0.7821020271726933,0.8212163875967051,0.7892423583553526,0.7697001234382301,0.7788817220035926,0.8191452296242349,,kd_tree,,,,,,20.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,80,0.08999999999999998
rf,False,5539.5537109375,Substructure,random,hcv_ns34a,37674674,0.4720987626981113,0.8967936606711755,0.8029393338762878,0.6613839367790217,26511658,0.4917399610439811,0.9178316487495229,0.842017290231696,0.6681797562031473,0.7127150696862694,0.6905260294414038,0.7567894241026619,0.6908297555147427,,,,,,,,,,None,log2,,1.0,4.0,500.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,3370.80078125,Substructure,random,hcv_ns34a,48158833,0.5130916749870671,0.8839095264898762,0.7800203876359264,0.6987871108859941,67886748,0.5631556150833686,0.8675409811548795,0.7488461494938841,0.8424777788630761,0.6896505136907892,0.627745642887158,0.7643416000118004,0.676864298173409,,,,,True,,0.01,,0.01,None,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,686.197265625,Substructure,random,hcv_ns34a,8196975,0.4917123111642077,0.8829276167209973,0.7768141331464589,0.7038611819147438,3763357,0.5652568174611331,0.8530244073023868,0.722921241265809,0.8848917600678823,0.6939399283574094,0.6688990216486475,0.735820344326058,0.6771004190975225,1.0,,0.1,3.0,,1.0,,,,,,,,,,,,,,,,False,,,90,0.15999999999999998
dt,False,195.6240234375,Substructure,random,hcv_ns34a,2140777,0.444222695938392,0.9043721660982896,0.8174838213209159,0.6365087135250003,2075632,0.4117783726925754,0.9322093267079753,0.8687647331167169,0.6089951216674248,0.6936318813928062,0.7331572667201371,0.6704839758210406,0.6772544016372408,,,,,,,,,,None,log2,,1.0,4.0,,,,,,,22.0,,,,100,0.08999999999999998
knn,False,603.5234375,Substructure,random,hcv_ns34a,20069607,0.4997036196103061,0.8765314625755345,0.7675538542117507,0.7183148491858418,19682967,0.5049777725116794,0.8899206169089192,0.7911909056956301,0.7681804303695567,0.7048221627482989,0.6846108578647552,0.761075447082648,0.6687801832974936,,ball_tree,,,,,,30.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,90,0.08999999999999998
rf,False,5580.0,Substructure,stratified,hcv_ns34a,34910765,0.45570555567438303,0.9140575082718748,0.8343910380791291,0.6211460878951022,29291610,0.5051441839141765,0.8963289142303125,0.8030314958191075,0.7046962591419128,0.7114125288939245,0.7108683574445942,0.6961706301484274,0.727198599088752,,,,,,,,,,10,log2,,1.0,3.0,500.0,,,,True,,22.0,,True,,100,0.08999999999999998
hgb,False,1143.7021484375,Substructure,stratified,hcv_ns34a,10988958,0.5291714964137227,0.8693944033390353,0.7555325934171179,0.7546790942021687,6474986,0.6027709433097228,0.8595388078611046,0.7386247255473664,0.8117752827009866,0.6495297504320071,0.6743851078972749,0.5681400124949434,0.7060641309038032,,,,,True,,0.0,,0.01,20,,10000.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,False,722.5078125,Substructure,stratified,hcv_ns34a,8511538,0.4124280953819237,0.9097242500759445,0.8270198220494425,0.6348191315391174,3703730,0.46809419702589866,0.8892238712961152,0.7874447080998295,0.7320479581221462,0.6885333317258793,0.6720153505987436,0.6837192571606703,0.7098653874182241,300.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,,,True,,,100,0.08999999999999998
dt,False,192.4013671875,Substructure,stratified,hcv_ns34a,2185483,0.5067901237365804,0.8778484016090662,0.7705338740530856,0.7311578188558151,2199110,0.6176467766369601,0.8464850411205703,0.7165152011275214,0.8454121024196676,0.6814269184972958,0.5828379945224582,0.7287193658359887,0.7327233951334406,,,,,,,,,,20,sqrt,,1.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,False,589.109375,Substructure,stratified,hcv_ns34a,31236714,0.4802954248791408,0.8953155424400514,0.8001060339401788,0.6824198944632565,23046156,0.5699461804700058,0.8751871965658664,0.7652308101691795,0.7693502925890389,0.6929887587516262,0.661750167084258,0.6689304460831683,0.7482856630874525,,ball_tree,,,,,,50.0,,,,,,,,,-1.0,9.0,,2.0,,,,distance,80,0.08999999999999998
rf,False,1362.2568359375,Substructure,strict,hcv_ns34a,8858618,0.5021140179519924,0.8798927918212095,0.7741733391158316,0.6990900871781269,6935167,0.5326667372953682,0.8758820398483186,0.7617913753709165,0.8586373047247396,0.7513706378371955,0.7763880318395409,0.7214774816220166,0.7562464000500286,,,,,,,,,,10,sqrt,,1.0,4.0,100.0,,,,True,,22.0,,True,,100,0.15999999999999998
hgb,False,900.9560546875,Substructure,strict,hcv_ns34a,25049873,0.5918102223310604,0.8346467734507342,0.6960705208297086,0.811020721366449,10095478,0.6473992707552364,0.8408273307275466,0.6932003499893293,0.9744474921260232,0.7371086503973139,0.7356659109137926,0.740070138120758,0.735589902157391,,,,,True,,0.0,,0.01,None,,10000.0,32.0,,,100.0,,,,,22.0,,True,,100,0.15999999999999998
svm,False,683.7685546875,Substructure,strict,hcv_ns34a,7849716,0.472182417191369,0.8784208903333283,0.7704987641360719,0.704754815151074,3612977,0.533391919254666,0.8699943191769719,0.7499704275226786,0.8796840172315875,0.7481125568895536,0.7661836262885615,0.7375559927288801,0.740598051651219,100.0,,0.5,3.0,,1.0,,,,,,,,,,,,,,,,False,,,90,0.15999999999999998
dt,False,195.0732421875,Substructure,strict,hcv_ns34a,2642495,0.45649639787388013,0.8851781148372677,0.7832937859617046,0.6848275447567749,2228292,0.40866536378402585,0.9359713180324569,0.8746373313374317,0.6228954042116103,0.7473626127977848,0.7576152026934373,0.7124795626739087,0.7719930730260085,,,,,,,,,,20,sqrt,,1.0,2.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,False,505.91015625,Substructure,strict,hcv_ns34a,37233196,0.4729799325951765,0.8854969272439884,0.7834861153335211,0.684523580956885,24105439,0.4654711302013237,0.9098510292178139,0.825684914832602,0.7345113287393257,0.739927812101008,0.7546126859540166,0.7515878815341661,0.7135828688148411,,brute,,,,,,40.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,80,0.08999999999999998
rf,False,5341.0390625,AtomPairs2DCount,random,hcv_ns5b,24561351,0.3671346127171307,0.9345747027023393,0.8640296418885048,0.49760789692868695,12292850,0.36264313147461374,0.9276870280349073,0.8559948110328912,0.48706410040930975,0.6863616344453615,0.6880440824475538,0.6977916408896943,0.6732491799988364,,,,,,,,,,20,sqrt,,2.0,2.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,False,1928.7392578125,AtomPairs2DCount,random,hcv_ns5b,25507637,0.4114229443287239,0.9130730833678068,0.8306856954550061,0.5552799199136949,12132684,0.3998540944546326,0.9111888540442016,0.8286025635634238,0.5313726666144322,0.6815099522544822,0.6627157457397388,0.6986987175327584,0.6831153934909493,,,,,True,,0.01,,0.01,None,,99999999.0,32.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,False,2192.40234375,AtomPairs2DCount,random,hcv_ns5b,243075780,0.2949482887322387,0.933158277765016,0.8707652245544095,0.4851263222818482,64700898,0.30075063994820234,0.930705683592846,0.8661245412305761,0.4696210291679957,0.6655863559250886,0.671513270161846,0.6513846720344658,0.673861125578954,10.0,,0.1,3.0,,0.001,,,,,,,,,,,,,,,,False,,,90,0.08999999999999998
dt,False,218.025390625,AtomPairs2DCount,random,hcv_ns5b,5249118,0.5014420140424448,0.8615272650960907,0.7420436026239541,0.6853908380065341,4355875,0.5000754735027537,0.8542995301902124,0.7279447507728651,0.6694614978345088,0.5543952232377752,0.5967595791350846,0.5276542285158875,0.5387718620623535,,,,,,,,,,10,sqrt,,2.0,8.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,False,2431.7412109375,AtomPairs2DCount,random,hcv_ns5b,91802834,0.4602738583964243,0.8820586593466392,0.7768084491326107,0.63753497960798,24490576,0.4465193055192039,0.8875486447981736,0.7876219005209479,0.5914961401417943,0.6604723299735122,0.6569361263242418,0.6673395620701572,0.6571413015261378,,auto,,,,,,10.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,100,0.08999999999999998
rf,False,31464.1884765625,AtomPairs2DCount,stratified,hcv_ns5b,115304477,0.31271082637150155,0.9442074259725088,0.8864352406386672,0.44648845370550266,49240583,0.3261709011505597,0.9454831753230494,0.8886987956942207,0.46125825143223215,0.6940151802850831,0.6929271533228889,0.6955790478932296,0.6935393396391308,,,,,,,,,,30,sqrt,,1.0,4.0,500.0,,,,True,,22.0,,True,,80,0.08999999999999998
hgb,False,3539.2626953125,AtomPairs2DCount,stratified,hcv_ns5b,72009344,0.3497908570977818,0.9272910800927867,0.8591261479479577,0.49728302539093233,19982746,0.34095800890524847,0.939771245295559,0.8815431508237125,0.4758546361404994,0.6898714077933844,0.6901013558711376,0.6900323657387868,0.6894805017702288,,,,,True,,0.1,,0.01,50,,1000.0,32.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,False,1505.94140625,AtomPairs2DCount,stratified,hcv_ns5b,149589466,0.3209983464004592,0.9193018093320999,0.8446430096137201,0.5222204078508121,37598488,0.3002412288120518,0.9371095292910916,0.8780254981874216,0.4828683532127723,0.6687788013400687,0.6537310282179829,0.6577980456051489,0.6948073301970744,10.0,,0.5,3.0,,0.001,,,,,,,,,,,,,,,,True,,,50,0.08999999999999998
dt,False,230.400390625,AtomPairs2DCount,stratified,hcv_ns5b,5783324,0.45158078890546316,0.882580014964265,0.7780642400772415,0.6241688376478406,4460475,0.4473691483243612,0.8943430820062342,0.7997601279864395,0.6186848708853503,0.5677625786519962,0.5851476519186221,0.5602145804216332,0.5579255036157332,,,,,,,,,,30,sqrt,,4.0,4.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,False,2122.876953125,AtomPairs2DCount,stratified,hcv_ns5b,104651145,0.4532832892132487,0.8790676586468372,0.7725322308785674,0.631900027226636,43616678,0.43679020337881286,0.9005049336237941,0.8102290588786195,0.602294742577874,0.6504120130284745,0.6632838568195976,0.6355069622669223,0.6524452199989036,,ball_tree,,,,,,40.0,,,,,,,,,-1.0,5.0,,1.0,,,,uniform,80,0.08999999999999998
rf,False,5647.8125,AtomPairs2DCount,strict,hcv_ns5b,26787498,0.35646066124034403,0.9345823211806803,0.8630440756449231,0.49084925776217087,14388495,0.4657906301920943,0.8969701566238452,0.7944490216071618,0.6279988041720274,0.6938022262488349,0.684262785478537,0.7192834727158364,0.677860420552131,,,,,,,,,,30,sqrt,,2.0,4.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
